iq,rotor
-0.030915,39.116703
-0.015796,39.124084
-0.009953,39.143547
-0.007162,39.1516
-0.004607,39.166363
-0.006312,39.18784
-0.0188,39.197235
-0.024795,39.212002
-0.029569,39.226093
-0.037028,39.23415
-0.030769,39.244217
-0.023552,39.260994
-0.022798,39.269047
-0.019678,39.283138
-0.019814,39.296562
-0.017246,39.307968
-0.016849,39.326092
-0.023246,39.336159
-0.024077,39.347565
-0.02436,39.35495
-0.01842,39.363674
-0.009262,39.376427
-0.004947,39.389175
-0.002191,39.403938
-0.002948,39.412666
0.001385,39.422062
0.007083,39.432129
0.011421,39.43951
0.017567,39.45092
0.021371,39.459641
0.030085,39.467697
0.040513,39.473068
0.060535,39.485817
0.072246,39.495884
0.073626,39.502594
0.076738,39.509304
0.093412,39.519371
0.110059,39.534134
0.110581,39.542191
0.113048,39.551586
0.115899,39.558968
0.124871,39.571049
0.131408,39.580444
0.140998,39.585812
0.158212,39.597893
0.171119,39.603264
0.185763,39.61467
0.190772,39.624069
0.188351,39.637489
0.17612,39.648899
0.161808,39.656952
0.154979,39.669704
0.147907,39.68111
0.141149,39.690506
0.136092,39.695877
0.147464,39.70393
0.166972,39.71064
0.197023,39.718693
0.228627,39.726074
0.254284,39.736145
0.267164,39.745541
0.264993,39.756947
0.250189,39.765675
0.237805,39.776413
0.232824,39.784462
0.225724,39.793858
0.216674,39.80661
0.210503,39.816006
0.203159,39.822716
0.206085,39.832783
0.216172,39.843521
0.223758,39.848217
0.236202,39.86097
0.243874,39.869694
0.253648,39.874393
0.269417,39.883789
0.285523,39.895199
0.28661,39.899895
0.288853,39.911304
0.290911,39.915329
0.295717,39.924725
0.308194,39.938148
0.309717,39.941505
0.316906,39.948887
0.328009,39.959625
0.327993,39.965664
0.328038,39.973717
0.331876,39.981773
0.335341,39.993851
0.326699,39.99855
0.320681,40.007946
0.322459,40.018013
0.321219,40.027409
0.314465,40.032776
0.311523,40.042843
0.312667,40.050896
0.312581,40.060291
0.309235,40.071701
0.304685,40.078415
0.298411,40.089153
0.288158,40.097874
0.278676,40.11264
0.256856,40.11935
0.237253,40.126732
0.237895,40.13546
0.244436,40.148209
0.244012,40.158947
0.238161,40.171028
0.221998,40.182434
0.20394,40.187134
0.197881,40.203911
0.187981,40.215321
0.168982,40.222031
0.161901,40.234783
0.165441,40.247532
0.16165,40.259613
0.151873,40.273708
0.138675,40.284447
0.117908,40.297867
0.105534,40.309948
0.104008,40.315987
0.11165,40.328068
0.121644,40.341492
0.120099,40.35424
0.116403,40.366322
0.110763,40.383102
0.097907,40.39518
0.087329,40.404575
0.082364,40.415985
0.082022,40.429405
0.086379,40.443501
0.085144,40.451553
0.088288,40.469673
0.078373,40.482426
0.07063,40.49786
0.064928,40.505241
0.065337,40.511955
0.078641,40.524036
0.095936,40.539471
0.096671,40.552219
0.089738,40.558933
0.095331,40.569672
0.109058,40.583092
0.115833,40.589806
0.126797,40.602554
0.137123,40.613293
0.13325,40.624702
0.12758,40.631413
0.135635,40.647518
0.135128,40.662281
0.120308,40.667652
0.118857,40.680405
0.125305,40.690472
0.130367,40.700539
0.135672,40.70322
0.155835,40.711277
0.185493,40.721344
0.215975,40.729397
0.233221,40.739464
0.236397,40.750202
0.230913,40.764965
0.214772,40.779728
0.187841,40.788452
0.159904,40.800533
0.155147,40.8106
0.151149,40.817986
0.161379,40.829391
0.168612,40.84013
0.176341,40.853554
0.165343,40.863617
0.156006,40.867645
0.161288,40.883751
0.167805,40.892479
0.172533,40.904556
0.172388,40.911938
0.175052,40.91798
0.192691,40.927376
0.217274,40.934757
0.237195,40.944153
0.253054,40.949524
0.260962,40.962273
0.263932,40.970997
0.261669,40.978382
0.265119,40.988449
0.265966,41.003212
0.253484,41.017303
0.226274,41.028042
0.202858,41.040123
0.184256,41.048176
0.174236,41.054218
0.183151,41.064285
0.204208,41.066296
0.235971,41.074348
0.262277,41.084415
0.284047,41.09314
0.291358,41.105221
0.286135,41.115288
0.269805,41.121998
0.264148,41.128036
0.26589,41.144817
0.248091,41.161594
0.216305,41.170319
0.191875,41.181057
0.174528,41.18911
0.175209,41.205891
0.161457,41.215282
0.15057,41.226021
0.142144,41.24213
0.128434,41.254879
0.11248,41.26696
0.102897,41.28508
0.088283,41.293804
0.073439,41.304543
0.071517,41.317295
0.0756,41.334068
0.068708,41.348167
0.060659,41.360245
0.052209,41.373669
0.050426,41.388432
0.044632,41.401184
0.041978,41.412594
0.043201,41.421314
0.043697,41.43541
0.050117,41.453529
0.046919,41.467625
0.044204,41.483059
0.041926,41.494469
0.03726,41.511246
0.032696,41.519302
0.033136,41.535408
0.029346,41.552856
0.028458,41.560909
0.033381,41.575005
0.029765,41.589767
0.030634,41.601177
0.026456,41.616611
0.027016,41.625336
0.032315,41.632717
0.037632,41.649498
0.040051,41.666946
0.033854,41.678352
0.030337,41.693119
0.026531,41.7005
0.027765,41.713921
0.027023,41.726006
0.029628,41.737415
0.030854,41.750164
0.030022,41.758888
0.030709,41.772984
0.031935,41.787075
0.030954,41.801842
0.02505,41.81459
0.026049,41.830025
0.024766,41.845463
0.018909,41.862911
0.014727,41.872978
0.006461,41.893112
-0.001237,41.900494
-0.002254,41.910561
-0.001649,41.923313
0.000125,41.936062
-0.000776,41.953514
-0.005439,41.970291
-0.015824,41.98774
-0.025378,41.995121
-0.026383,42.010559
-0.027107,42.023979
-0.030801,42.038742
-0.034743,42.052166
-0.038952,42.070957
-0.051192,42.087067
-0.065828,42.107868
-0.085227,42.123302
-0.10663,42.136726
-0.119049,42.149479
-0.122674,42.162903
-0.121118,42.172966
-0.113606,42.184376
-0.098247,42.201153
-0.09739,42.217934
-0.105199,42.230682
-0.106412,42.246792
-0.110082,42.260883
-0.114448,42.276318
-0.124957,42.283703
-0.118809,42.297794
-0.112082,42.30719
-0.102424,42.327324
-0.10148,42.343433
-0.107941,42.357525
-0.1197,42.376316
-0.137833,42.392422
-0.155039,42.408531
-0.171731,42.42128
-0.18039,42.435375
-0.178242,42.452824
-0.170969,42.464905
-0.164104,42.48101
-0.160397,42.491745
-0.152277,42.505844
-0.141564,42.518593
-0.131337,42.530003
-0.121887,42.542084
-0.11027,42.554832
-0.102265,42.568253
-0.093359,42.58168
-0.086457,42.591743
-0.079039,42.603825
-0.071956,42.617249
-0.061758,42.625301
-0.050306,42.633354
-0.036678,42.640064
-0.023813,42.646778
-0.008026,42.653488
0.009239,42.658855
0.0269,42.668251
0.042502,42.680332
0.049962,42.689056
0.055068,42.699791
0.061408,42.706505
0.071373,42.7159
0.079941,42.720596
0.100402,42.726639
0.134097,42.728653
0.178514,42.734024
0.231484,42.742744
0.269484,42.747444
0.298924,42.755497
0.318338,42.767578
0.310794,42.772945
0.296357,42.777645
0.29245,42.783012
0.304297,42.789726
0.318921,42.797775
0.333253,42.801804
0.348211,42.815224
0.34764,42.819252
0.345094,42.827976
0.339988,42.83469
0.338213,42.844757
0.330243,42.856163
0.318849,42.864891
0.303546,42.872269
0.291281,42.879654
0.290774,42.888378
0.301527,42.897774
0.310943,42.905155
0.313932,42.917236
0.306144,42.920593
0.304188,42.934013
0.295698,42.942066
0.28395,42.950123
0.276233,42.958843
0.275696,42.963543
0.291532,42.971596
0.314666,42.978977
0.333681,42.983006
0.354506,42.995758
0.363887,43.003807
0.36123,43.007164
0.362899,43.019245
0.35986,43.027969
0.351405,43.034008
0.350466,43.037369
0.361146,43.047432
0.370668,43.059513
0.364417,43.068237
0.350688,43.07629
0.338557,43.0877
0.324326,43.095753
0.311894,43.099777
0.311902,43.110516
0.320269,43.117229
0.331402,43.124611
0.345947,43.127296
0.367368,43.138035
0.387692,43.145416
0.397506,43.14743
0.405617,43.156826
0.410987,43.168236
0.400971,43.174942
0.390218,43.182327
0.381788,43.192394
0.372443,43.20179
0.361256,43.203804
0.361835,-0.766415
0.366729,-0.75702
0.362331,-0.749637
0.353178,-0.736886
0.337267,-0.728833
0.315929,-0.718766
0.296847,-0.713397
0.291973,-0.706686
0.307316,-0.696619
0.321276,-0.689237
0.330398,-0.680512
0.33005,-0.669103
0.320732,-0.66105
0.308003,-0.654339
0.301835,-0.640245
0.292699,-0.630179
0.279313,-0.620112
0.264257,-0.610716
0.259231,-0.605347
0.263971,-0.592596
0.26288,-0.579845
0.256578,-0.57112
0.2442,-0.561725
0.227809,-0.546289
0.212058,-0.541591
0.212403,-0.530182
0.218354,-0.520115
0.222388,-0.511391
0.222537,-0.499982
0.227201,-0.490586
0.234504,-0.483875
0.242942,-0.475151
0.249028,-0.461728
0.249678,-0.452333
0.248592,-0.439581
0.244732,-0.429515
0.231234,-0.423475
0.230178,-0.415421
0.246149,-0.406697
0.265127,-0.399314
0.285188,-0.385892
0.290686,-0.375154
0.281106,-0.36643
0.264999,-0.357034
0.259901,-0.351665
0.263278,-0.349652
0.289603,-0.337572
0.322559,-0.332203
0.352511,-0.326163
0.375835,-0.308714
0.366724,-0.297976
0.337617,-0.285225
0.29457,-0.27046
0.252703,-0.259722
0.213696,-0.244958
0.188183,-0.235562
0.17276,-0.218784
0.15956,-0.207375
0.141271,-0.193953
0.126036,-0.183215
0.115664,-0.173819
0.115102,-0.167108
0.129965,-0.154357
0.141963,-0.13825
0.136529,-0.128854
0.131091,-0.119459
0.12971,-0.107379
0.133127,-0.09597
0.133483,-0.081876
0.119361,-0.065098
0.106149,-0.050334
0.09278,-0.032214
0.078241,-0.022147
0.0669,-0.003356
0.051194,0.013422
0.03695,0.027516
0.028398,0.044294
0.019174,0.058387
0.015129,0.073823
0.010929,0.090601
0.006206,0.106707
-0.000415,0.123485
-0.005413,0.132881
-0.004298,0.14429
-0.00594,0.161068
-0.008038,0.176504
-0.012205,0.189255
-0.011848,0.204019
-0.00965,0.216771
-0.008916,0.232877
-0.008202,0.251669
-0.012906,0.259051
-0.015829,0.273144
-0.010718,0.281198
-0.005662,0.299318
-0.002481,0.311398
-0.004403,0.322136
-0.003556,0.339585
-0.006107,0.351665
-0.007794,0.36039
-0.005256,0.37851
-0.00734,0.391261
-0.010249,0.401328
-0.010975,0.410052
-0.007261,0.422132
-0.004826,0.429515
0.00032,0.44495
0.006541,0.453004
0.008506,0.467768
0.00854,0.481191
0.00995,0.493271
0.011061,0.507364
0.010425,0.522129
0.008547,0.535551
0.006192,0.543604
0.004197,0.553671
0.002298,0.561053
0.007375,0.573805
0.013651,0.583871
0.018418,0.59528
0.021624,0.604005
0.030108,0.610716
0.043601,0.622796
0.0549,0.635547
0.056392,0.642259
0.072163,0.648299
0.089567,0.655681
0.107844,0.670445
0.106929,0.683197
0.102898,0.693263
0.106339,0.701988
0.104568,0.716753
0.104296,0.726148
0.102261,0.737557
0.100321,0.748295
0.101644,0.753664
0.107432,0.762388
0.128393,0.778495
0.132249,0.790575
0.125165,0.801984
0.10992,0.806011
0.116817,0.815407
0.130459,0.826816
0.145173,0.840238
0.142546,0.850305
0.143634,0.858358
0.147689,0.872451
0.144561,0.881847
0.136437,0.896612
0.124087,0.906007
0.116175,0.918087
0.110236,0.928154
0.103142,0.941577
0.096299,0.953657
0.094426,0.966408
0.089806,0.981172
0.087555,0.999964
0.0704,1.011373
0.058932,1.028822
0.046283,1.036875
0.0407,1.048284
0.036322,1.068418
0.028761,1.083182
0.02282,1.096604
0.01842,1.109356
0.020062,1.11808
0.019896,1.1362
0.021124,1.151636
0.013654,1.169756
0.010847,1.184521
0.006072,1.203312
-0.003203,1.217405
-0.008751,1.233512
-0.014961,1.249619
-0.024765,1.264384
-0.027463,1.275792
-0.029373,1.285859
-0.026279,1.298611
-0.024869,1.310691
-0.021228,1.318744
-0.010907,1.333508
-0.00365,1.345589
-0.00729,1.357669
-0.003541,1.373776
-0.005063,1.385185
-0.00794,1.397936
-0.008461,1.412029
-0.008981,1.42478
-0.010359,1.435518
-0.00845,1.448941
-0.008656,1.456323
-0.006067,1.468403
-0.005666,1.483839
-0.003887,1.50263
-0.011516,1.519408
-0.021135,1.528132
-0.023371,1.543568
-0.024319,1.55699
-0.024661,1.567057
-0.026231,1.587191
-0.033593,1.602626
-0.046413,1.615378
-0.05071,1.626786
-0.052257,1.633498
-0.045913,1.646249
-0.036563,1.659
-0.032396,1.674436
-0.033662,1.689872
-0.038763,1.698596
-0.036959,1.710676
-0.035385,1.72477
-0.034124,1.73685
-0.028063,1.749601
-0.029668,1.761681
-0.029999,1.772419
-0.027245,1.783157
-0.020527,1.79121
-0.016019,1.799263
-0.008057,1.813357
-0.004074,1.822082
0.000446,1.834833
0.003958,1.846242
0.004326,1.863019
0.00354,1.872415
0.000545,1.883153
0.001549,1.899931
-0.001656,1.913353
-0.003892,1.926776
-0.007706,1.936842
-0.006918,1.94758
-0.007428,1.957647
-0.003339,1.967714
-0.0007,1.976438
0.004365,1.994558
0.001368,2.004625
0.000208,2.018048
-0.001043,2.034154
-0.002691,2.045563
-0.005424,2.058315
-0.004864,2.065697
-0.005273,2.078448
-0.00136,2.093213
0.000542,2.099924
0.003558,2.109991
0.007443,2.126769
0.006822,2.140191
0.008139,2.146902
0.014681,2.154955
0.01996,2.16368
0.027338,2.17576
0.034486,2.185827
0.03966,2.200591
0.041315,2.203276
0.054189,2.21804
0.062578,2.226765
0.069735,2.227436
0.091798,2.23616
0.131667,2.244214
0.172939,2.254952
0.19508,2.262334
0.213015,2.27173
0.222496,2.278441
0.230798,2.281125
0.255478,2.283139
0.301998,2.285152
0.364995,2.291863
0.418819,2.293876
0.465294,2.299245
0.499492,2.306628
0.513663,2.307299
0.521116,2.312668
0.52888,2.323406
0.524378,2.326761
0.516521,2.331459
0.507936,2.335486
0.514589,2.340183
0.531729,2.341526
0.552868,2.345552
0.575644,2.350921
0.58475,2.354948
0.592751,2.364344
0.586628,2.36837
0.572451,2.375753
0.557272,2.376424
0.549657,2.381793
0.557235,2.388504
0.563913,2.39253
0.570762,2.404611
0.554088,2.410651
0.53197,2.414677
0.514492,2.424744
0.500591,2.421389
0.515398,2.424073
0.552196,2.4281
0.589254,2.432797
0.613475,2.442864
0.613285,2.449575
0.589773,2.45226
0.564403,2.462327
0.545236,2.467025
0.531984,2.471722
0.527834,2.483131
0.512639,2.489842
0.488343,2.498567
0.462846,2.507962
0.439311,2.5187
0.418454,2.526083
0.406497,2.534136
0.400152,2.536821
0.40637,2.546216
0.41226,2.555612
0.410325,2.565679
0.394408,2.576416
0.375293,2.585812
0.355684,2.595879
0.337043,2.605274
0.326584,2.616683
0.313034,2.617355
0.32433,2.628093
0.343602,2.633461
0.366586,2.644871
0.379971,2.654937
0.369779,2.666346
0.350566,2.673057
0.337101,2.683795
0.325595,2.687822
0.322538,2.695875
0.337314,2.707955
0.340342,2.714667
0.341724,2.723391
0.342768,2.736814
0.339595,2.747551
0.325987,2.75292
0.318736,2.765
0.309213,2.772382
0.308488,2.780436
0.316201,2.795871
0.313694,2.804596
0.301479,2.815334
0.291913,2.820032
0.297301,2.827414
0.311111,2.832783
0.332619,2.844192
0.352047,2.861641
0.339685,2.870365
0.309264,2.874392
0.301649,2.881103
0.31504,2.888486
0.334202,2.901237
0.33854,2.909961
0.340025,2.920028
0.331476,2.930095
0.319078,2.94486
0.300017,2.954255
0.273121,2.960966
0.260012,2.977744
0.246007,2.989153
0.230922,2.996535
0.225817,3.004589
0.236231,3.01734
0.241669,3.027407
0.239584,3.037474
0.242026,3.048212
0.240642,3.062976
0.2228,3.075056
0.203765,3.092505
0.174032,3.099888
0.156695,3.115323
0.139221,3.128746
0.124245,3.134785
0.127127,3.144852
0.144039,3.157603
0.156236,3.168341
0.160389,3.181764
0.159398,3.189817
0.163255,3.198542
0.175118,3.212635
0.182172,3.224715
0.18054,3.236124
0.178979,3.246862
0.173904,3.255587
0.176627,3.269009
0.176828,3.285787
0.164847,3.293169
0.159078,3.306591
0.153771,3.317329
0.146003,3.333436
0.136844,3.338805
0.135188,3.35357
0.139922,3.362965
0.146782,3.372361
0.153344,3.388468
0.15102,3.405917
0.134568,3.415313
0.120863,3.42605
0.117067,3.433432
0.118852,3.442828
0.12747,3.450881
0.146285,3.465646
0.159248,3.480411
0.150383,3.49182
0.136641,3.503229
0.120647,3.516651
0.10722,3.530745
0.09173,3.54618
0.077192,3.568327
0.059768,3.579736
0.051071,3.595843
0.038643,3.607923
0.030386,3.619332
0.028455,3.632754
0.03144,3.650203
0.023304,3.667652
0.017816,3.681746
0.017886,3.69651
0.013385,3.713288
0.010447,3.730066
0.006862,3.741475
0.005945,3.76228
-0.003805,3.779058
-0.016954,3.797178
-0.028461,3.814627
-0.036111,3.829391
-0.044247,3.846169
-0.045198,3.862947
-0.051269,3.876369
-0.053311,3.891805
-0.059553,3.910596
-0.063166,3.928046
-0.077825,3.94281
-0.090684,3.959588
-0.095933,3.979051
-0.10716,3.990459
-0.111731,4.009251
-0.125326,4.028713
-0.139761,4.036766
-0.135421,4.051531
-0.125003,4.062269
-0.114792,4.077705
-0.099249,4.092469
-0.09331,4.108576
-0.099061,4.128038
-0.112685,4.140119
-0.113394,4.158238
-0.127199,4.170319
-0.134889,4.18307
-0.13276,4.197164
-0.124473,4.211257
-0.11736,4.221994
-0.1141,4.242128
-0.112749,4.252866
-0.109913,4.265617
-0.103613,4.276355
-0.090938,4.28575
-0.077566,4.29716
-0.067629,4.309911
-0.05772,4.324004
-0.051256,4.334742
-0.048734,4.350849
-0.04858,4.3636
-0.053498,4.377694
-0.061428,4.391787
-0.061897,4.401183
-0.051264,4.409907
-0.043522,4.421316
-0.034621,4.434739
-0.029329,4.440107
-0.022682,4.452188
-0.011555,4.466281
-0.010037,4.469637
-0.001277,4.481717
0.00538,4.493125
0.008731,4.510575
0.00713,4.518628
0.009143,4.525339
0.011514,4.536077
0.014685,4.546815
0.015971,4.559566
0.017106,4.575673
0.015081,4.5797
0.017083,4.592451
0.019182,4.607215
0.016601,4.621309
0.014735,4.630033
0.017785,4.646811
0.013893,4.655536
0.011236,4.6703
0.00926,4.686407
0.00646,4.699158
0.00422,4.713252
0.002904,4.721305
0.007575,4.737412
0.006646,4.749492
0.005747,4.758888
0.006923,4.774323
0.007698,4.789759
0.00563,4.799826
0.007098,4.811906
0.006638,4.828012
0.006181,4.831368
0.011167,4.85016
0.011997,4.865595
0.010465,4.876333
0.00846,4.893111
0.00724,4.89848
0.011499,4.901836
0.026803,4.915258
0.036686,4.924654
0.045297,4.936063
0.053417,4.942103
0.069758,4.951499
0.088712,4.964921
0.099014,4.971632
0.11151,4.978343
0.13403,4.982369
0.16773,4.991765
0.20148,5.001832
0.223677,5.001832
0.255001,5.019952
0.267811,5.026663
0.256892,5.036059
0.246176,5.047468
0.230859,5.059548
0.213981,5.07297
0.193966,5.077668
0.185205,5.093775
0.180459,5.099815
0.184077,5.106526
0.203685,5.110553
0.233158,5.122633
0.254671,5.125318
0.273895,5.128673
0.307453,5.134713
0.350202,5.140082
0.391775,5.148807
0.411629,5.160216
0.412104,5.169611
0.389184,5.180349
0.348107,5.195785
0.296971,5.205852
0.250478,5.214576
0.217407,5.227999
0.198052,5.238736
0.185169,5.243434
0.193991,5.252159
0.216696,5.262225
0.235277,5.274305
0.235612,5.28303
0.226588,5.292426
0.218224,5.305177
0.212882,5.311888
0.214455,5.327323
0.207365,5.33672
0.199997,5.340075
0.208171,5.344773
0.241069,5.353497
0.278271,5.36692
0.293209,5.376987
0.289121,5.388395
0.268954,5.399133
0.243856,5.411213
0.221851,5.419267
0.21369,5.426649
0.216828,5.434031
0.233827,5.442085
0.249695,5.448796
0.271939,5.455507
0.296765,5.466916
0.306671,5.476983
0.301438,5.48772
0.293833,5.499129
0.280749,5.505841
0.269466,5.518592
0.2469,5.52933
0.227674,5.540739
0.201462,5.555503
0.174171,5.570939
0.149334,5.584362
0.125957,5.58973
0.122555,5.604495
0.12042,5.609864
0.129119,5.620602
0.139355,5.630668
0.148447,5.646104
0.148635,5.654829
0.144439,5.664224
0.148997,5.67362
0.156408,5.678989
0.170854,5.691069
0.189747,5.701807
0.195969,5.715229
0.187026,5.725296
0.178989,5.732007
0.172404,5.742074
0.18211,5.755496
0.184152,5.773616
0.164803,5.790394
0.13818,5.801132
0.117539,5.809186
0.111338,5.818581
0.118586,5.825963
0.138038,5.837372
0.157764,5.854821
0.1568,5.865559
0.149902,5.877639
0.1404,5.885022
0.139568,5.895088
0.148128,5.906497
0.159237,5.911866
0.181566,5.920591
0.209669,5.934013
0.227154,5.943409
0.233028,5.948778
0.249039,5.954818
0.269755,5.965555
0.28952,5.973609
0.305606,5.983005
0.316609,5.9924
0.321994,5.999111
0.321277,6.003809
0.329325,6.007836
0.353761,6.018574
0.38489,6.021929
0.413792,6.023942
0.448107,6.035352
0.461372,6.040721
0.461912,6.048103
0.461397,6.056828
0.447801,6.064209
0.433168,6.072934
0.419241,6.085014
0.397341,6.098436
0.372498,6.10649
0.34688,6.114543
0.326894,6.119912
0.328626,6.134006
0.327633,6.138033
0.335062,6.143402
0.355889,6.155481
0.364209,6.162864
0.361195,6.178299
0.33706,6.185682
0.318984,6.19642
